Season,Name,Team,PA,O-Swing%,Swing%,Pull%,CStr%,CSW%,BB%+,K%+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Hard%+,OBP+,NameASCII,PlayerId,MLBAMID
2019,"Mike Trout","LAA",600,0.2051,0.3683,0.4237,0.1929,0.2583,215.6388288785077,87.47146424900188,146.48740956538796,189.52617311308745,99.74258736576847,124.77349857621087,57.51369657111365,134.7438743806939,168.82899588618892,102.44695413520981,115.51907471609692,135.5969228687554,"Mike Trout",10155,545361
2014,"Nyjer Morgan","CLE",52,0.1957,0.4171,0.4103,0.1979,0.246,174.48504380508487,58.52987096182372,112.2247647119187,70.9364153686672,124.6103485707057,127.56234179225441,106.69846606880378,75.31950396259373,117.07034540137968,98.58449448700762,88.5507664380356,135.45369037024454,"Nyjer Morgan",4885,460579
2014,"Troy Tulowitzki","COL",375,0.2753,0.4165,0.4867,0.193,0.2636,170.3620351822924,75.99391789238156,152.5016688116761,189.3773439084778,117.08814403853718,110.82233508377668,84.28920251097986,113.9611556155064,212.42744708053212,123.40624446289652,140.66752407559616,134.98818556803562,"Troy Tulowitzki",3531,453064
2013,"Joey Votto","CIN",726,0.1965,0.3983,0.3118,0.1625,0.2371,232.66283125295263,100.18428285697244,122.42465575616235,130.05596975633324,120.0856605265515,127.61062321227958,96.85008737984224,86.74204230340415,178.03421600238326,81.02530578479359,123.72605505715109,134.8452852605284,"Joey Votto",4314,458015
2003,"Todd Helton","COL",703,0.2071,0.4453,0.388,0.1553,0.2173,175.04648872495906,63.513196933984574,146.0664437906317,166.90192572234022,121.83412808143916,129.03046453177743,73.98644455772097,114.3303317197988,141.81734444258765,88.62693839525232,135.1019680488215,134.50985040781427,"Todd Helton",432,115732
2013,"Mike Trout","LAA",716,0.2373,0.375,0.308,0.2003,0.266,188.79744774389113,96.49230155412498,137.32699538228914,157.11660010431697,125.99121018427391,108.37347444331317,95.57214099472148,100.4036995306237,151.34597453117976,77.5021311046964,125.95502839568114,134.45792945037434,"Mike Trout",10155,545361
2002,"Jim Thome","CLE",613,0.1458,0.413,0.4092,0.151,0.2743,236.3734139989604,139.55961428858902,159.2578938171328,231.7663435099837,109.01492051706147,105.98662591356111,80.77679204499545,118.96616747334994,324.49398104339684,93.3654964929122,172.15919172585973,134.2971131891024,"Jim Thome",409,123272
2015,"Paul Goldschmidt","ARI",695,0.2238,0.394,0.2955,0.1807,0.2657,213.64293010671923,109.01136495375934,139.00164641887363,166.32595360705025,124.98855621414435,109.47976011910076,91.35283868507545,105.78020610700459,199.6266385407282,77.39607660364969,139.0342138595547,134.25638623467296,"Paul Goldschmidt",9218,502671
2020,"Yandy Díaz","TBR",138,0.2228,0.356,0.268,0.2129,0.2653,184.162871262662,51.85373629207176,93.17692651828136,46.04902419027873,119.2681312873117,105.72041468535403,154.71919732693925,31.586293773169317,124.34563174887359,64.8937976521588,85.492165686188,134.22081434620918,"Yandy Diaz",16578,650490
2010,"Justin Morneau","MIN",348,0.3043,0.4577,0.4153,0.1495,0.2364,168.7779747263986,102.06227348363038,151.63538898196947,185.73983678424776,130.34823143435543,122.43299142459205,75.31548812620137,117.8256466150111,181.88035792327466,103.89148150226663,151.83852909690435,133.12778039269253,"Justin Morneau",1737,408047
2005,"Jason Giambi","NYY",545,0.1083,0.3545,0.5534,0.2003,0.2735,252.42456294233384,126.71059412716382,125.75211563218147,167.90936003241995,98.92714871163115,94.99502743950983,74.71294538996295,134.30545786867387,205.82421346015974,128.660419526448,136.07605002450478,133.10451478946112,"Jason Giambi",818,114739
2017,"Jeremy Hazelbaker","ARI",61,0.3404,0.4921,0.375,0.1496,0.3189,163.98417252588328,156.10795794059305,131.9519765257369,131.1852228300553,174.71330663594605,121.76233708681934,84.75495388525003,106.46482853991472,120.89471844810518,94.71347149167045,126.41113631948203,132.68670889222483,"Jeremy Hazelbaker",9399,571757
2021,"Yasmani Grandal","CHW",375,0.1871,0.3189,0.4631,0.2248,0.2974,273.73210136869955,95.58237556405354,125.01160979384183,164.6640371905251,84.3024925851035,92.15079616740411,96.15443826188451,108.74882329661521,208.45614140666729,114.97938980013545,131.69160853849567,132.61791252668093,"Yasmani Grandal",11368,518735
2002,"Brian Giles","PIT",644,0.099,0.3581,0.4907,0.1768,0.2193,224.6445903693278,70.3189774086913,146.9863944057648,206.1116781383676,95.16413692615316,100.78123614864947,69.93852674280272,137.209799189781,169.73029228268123,115.0037277678928,133.73804841224256,132.53432518727257,"Brian Giles",990,114789
2020,"Marcell Ozuna","ATL",267,0.3249,0.4628,0.4497,0.149,0.2849,153.5026078729593,97.25236761819617,150.98379693499103,170.6679289108258,133.363986270069,105.96340560483712,85.67102900968202,113.66487835889487,175.92288908596677,110.5752794715196,135.9453301621351,132.46469254903943,"Marcell Ozuna",10324,542303
2006,"Barry Bonds","SFG",493,0.1323,0.3711,0.4132,0.1508,0.2,262.6292469618602,62.97223732218132,123.2771876470046,162.0183393886036,82.9911843193294,100.70493585259443,71.11700088571416,132.99895118078547,150.16375289961545,101.38621754412873,156.24893253609778,132.4559634086149,"Barry Bonds",1109,111188
2020,"DJ LeMahieu","NYY",216,0.2894,0.4415,0.2743,0.199,0.2437,92.081435631331,40.92378224490574,142.3717372963699,131.61361993639443,126.93458578727052,103.88060479761575,132.65789741336275,58.88997868960589,184.83810189525894,66.4056091607796,108.81479045058498,132.26184783895332,"DJ LeMahieu",9874,518934
2003,"Michael Ryan","MIN",68,0.2389,0.4898,0.48,0.1551,0.2653,106.82316387943207,112.3615676702423,175.96671999166819,224.29118632847437,143.44906321469014,166.26776488782744,80.83824629896961,79.80391046969875,322.55817608050745,107.40129048571858,158.46208507142933,132.1140764388203,"Michael Ryan",1643,408050
2005,"Willy Aybar","LAD",105,0.1368,0.399,0.3867,0.1655,0.2068,195.13093786660963,65.03072682578026,106.03127992694516,80.32844436610243,122.17794121005659,86.72529752390918,116.45876256163822,87.69446702959397,40.274056219138004,89.82534108753126,103.34060313012903,132.10141148607556,"Willy Aybar",2192,430632
2009,"Joe Mauer","MIN",606,0.2011,0.3672,0.329,0.2098,0.2547,142.33924365399685,59.71097773367522,136.80356311799292,137.00242105813012,124.18850602014022,121.50291809273605,112.42765733128526,76.05955372445999,194.1442711367729,80.08184324884172,139.55260593676147,132.02066373530005,"Joe Mauer",1857,408045
2002,"Todd Pratt","PHI",136,0.1413,0.4043,0.5,0.1578,0.2642,189.1125701148175,125.9928257280318,118.20750494204158,120.04863988646852,131.45459273837938,93.77036755923521,85.68804240644596,121.74859758420875,80.79267026742143,117.19427510856939,150.57284815386524,132.01010197393535,"Todd Pratt",968,120747
2004,"Lance Berkman","HOU",687,0.1693,0.4008,0.3973,0.1437,0.2208,204.34093210330136,89.95546107256324,129.58622853976414,149.34646518461548,113.54684708778113,105.84305882255916,90.76736293859338,107.95688740068495,149.8379057492543,92.45257876193077,137.48118769076729,131.78445615428117,"Lance Berkman",548,204020
2007,"David Ortiz","BOS",667,0.1789,0.4261,0.4766,0.1375,0.2206,194.29275508958256,92.47094898570482,146.60549018561179,189.67803605818574,116.24493392899879,92.86474314878794,85.48079837708308,120.44021288685197,182.9102816905398,117.79956938742716,142.57490021430488,131.54660268472134,"David Ortiz",745,120074
2016,"Joey Votto","CIN",677,0.2076,0.4216,0.3694,0.1588,0.2296,184.61097690034595,86.39597893374858,129.38893674835992,136.3488392207686,120.21144668518986,128.49744817387636,96.27745660951848,87.15763504584638,171.6717840864941,94.64627119106282,120.69421078016059,131.5300556644051,"Joey Votto",4314,458015
2021,"Bryce Harper","PHI",599,0.2944,0.4721,0.3806,0.1191,0.2628,181.75008269839154,100.30722459964794,146.24919185793715,178.11059710111897,121.94341533131876,104.83936509041247,95.44085006442855,102.5654799274388,195.26810247980822,94.57569371432261,131.8264568131452,131.43865463959253,"Bryce Harper",11579,547180
2015,"Shawn O'Malley","SEA",57,0.1732,0.3302,0.3548,0.1907,0.2791,273.69623463795836,124.0067845090083,86.42943639845997,60.559762003662435,120.57937491577889,125.9891716807899,108.39173266203804,74.0706883586371,122.49272256577082,87.32599548531756,45.051903152521575,131.34965119916666,"Shawn O'Malley",9629,502523
2002,"Jason Giambi","NYY",689,0.1446,0.3789,0.4327,0.1838,0.2616,187.89124639830763,100.04703779860755,140.7069742188175,176.46056757952525,112.10285086639735,117.6159390608607,72.79456383497967,121.50481250521634,191.88826800525536,98.71551375490657,149.53139498667187,131.30054741024253,"Jason Giambi",818,114739
2005,"Todd Helton","COL",626,0.164,0.4353,0.4037,0.1503,0.2044,192.7411552801989,79.32879881501222,124.94502535334861,134.48809351950516,116.7919579011612,114.52925502337908,75.90488509114675,121.03432506163709,101.7915718750751,93.78515884125987,126.69632058060871,131.2694538420891,"Todd Helton",432,115732
2020,"Anthony Rendon","LAA",232,0.2077,0.4049,0.4367,0.1856,0.2396,180.98764957295623,56.245001066219935,120.06781440408703,123.44711882702155,103.6955989319083,97.35645790256551,83.11260667133638,121.63812741733038,89.20447493541145,105.7288673598568,134.13011366530534,131.25948446581577,"Anthony Rendon",12861,543685
2020,"Luis Guillorme","NYM",68,0.1795,0.37,0.2195,0.211,0.2783,158.61144064809503,108.19325903474954,104.12675649870384,60.23573968290786,158.17332670200636,145.5919964681664,113.91348476815236,55.120127587557434,0,53.97464697919484,114.945645019928,131.1603727622482,"Luis Guillorme",16451,641645
2013,"Shin-Soo Choo","CIN",712,0.2177,0.3918,0.3265,0.1784,0.2568,196.81939308105095,98.45295935285175,115.35691853886307,124.19147312174164,112.79028852963874,99.32804979895403,109.65779010874638,87.48334919542101,159.43103207974414,84.85215714544564,99.88194964693419,131.08721121950464,"Shin-Soo Choo",3174,425783
2015,"Corey Seager","LAD",113,0.2932,0.5099,0.3797,0.1096,0.2215,155.89813355670458,84.36353904171062,136.94213511786805,150.1483537197266,126.4984848800397,94.73967715232912,116.72716704880987,80.36653864511932,170.53242458348302,99.45885688349124,157.39779270983055,131.05399818697748,"Corey Seager",13624,608369
2019,"Alex Bregman","HOU",690,0.1884,0.3508,0.453,0.2041,0.2497,202.85391830788706,52.609648755750605,134.53014400449993,158.85213130950459,94.07674502903916,105.94635072598476,74.63070187219726,125.90709730473782,121.65919771244288,109.53055139806678,118.42086030271939,130.91189100085305,"Alex Bregman",17678,608324
2009,"Albert Pujols","STL",700,0.226,0.4226,0.4961,0.148,0.2015,177.16125768540718,52.28314027845471,156.011375238469,211.75915288630728,98.89720585821503,81.12289781398727,89.27437695857664,122.13196130940955,203.97738801249577,123.10018697814506,146.4734588547993,130.68952538858042,"Albert Pujols",1177,405395
2020,"Brandon Belt","SFG",179,0.2201,0.4257,0.4336,0.1472,0.2405,180.76387675189594,87.03815233099238,140.21471412651167,161.3024164809105,121.43164785622899,124.1012861330726,71.52945838913897,119.61315976858135,127.26336627587915,106.62248347629178,119.90458337502467,130.579234419725,"Brandon Belt",10264,474832
2014,"Kevin Kouzmanoff","TEX",51,0.3,0.5519,0.425,0.1033,0.1902,50.83037678335823,69.6237678169476,157.7248761084728,185.64210760907753,132.43002643251043,84.33288163065647,102.03040824206262,106.70263075594461,140.484414270929,102.12737482146407,112.23809663979108,130.1417808386076,"Kevin Kouzmanoff",5995,450260
2017,"Aaron Judge","NYY",678,0.2468,0.4108,0.4142,0.1569,0.2901,222.39962448770933,144.07025965242573,145.92623943263655,197.61339077342197,119.73200880172186,107.8879720031292,80.65231696976248,118.59956734993085,258.90248869434527,102.03532303481278,140.17363191515952,129.9927024627887,"Aaron Judge",15640,592450
2008,"Milton Bradley","TEX",510,0.2017,0.4473,0.4351,0.1251,0.2375,182.474921909428,130.416970992787,133.68915217211253,157.99602277855348,128.44071633083462,125.23504087273028,94.47558964621274,93.02051095856176,216.89222480198657,106.08804465386457,117.08192278633499,129.76617498313087,"Milton Bradley",369,150396
2019,"Christian Yelich","MIL",580,0.3065,0.4518,0.393,0.1401,0.2583,155.68013138205592,93.07555631217124,150.7071049319311,182.44011804683552,118.04684840819671,96.34872776429295,100.73570680585182,101.34630479318139,212.0738583330675,96.97732300004674,130.4706430595421,129.7562819589984,"Christian Yelich",11477,592885
2012,"Joe Mauer","MIN",641,0.2232,0.3525,0.321,0.2378,0.2801,174.8639593460316,71.48573252733398,108.21809736091122,81.10798265402917,124.2061487733879,119.92478510387082,118.40991531585823,64.48309567314418,81.856364629226,79.31095386650924,129.1148502961075,129.68059064016333,"Joe Mauer",1857,408045
2012,"David Ortiz","BOS",383,0.268,0.4284,0.3986,0.1615,0.225,182.09796012256828,69.33717282464744,148.32361556511083,187.8406614747651,107.76586698291501,102.9172698638496,82.6645329368218,120.4291532890443,168.6241122491247,98.45912831811013,134.9446611741018,129.53038830081317,"David Ortiz",745,120074
2008,"Rafael Furcal","LAD",164,0.2182,0.4058,0.3175,0.1896,0.2263,133.80310052921521,60.46274235931634,134.483740412393,136.24995600216425,126.10427316830919,93.29676288007956,112.04662104942054,89.23682191150002,122.93076336844344,78.01675233534958,102.41976449561096,129.46561596295038,"Rafael Furcal",88,279577
2014,"Kyle Blanks","- - -",66,0.2692,0.5062,0.5,0.1037,0.249,157.11207385112843,122.64008239430638,111.44311045650956,92.53977753028481,132.11377316420658,96.23265686021692,118.76053774262003,78.86235106269635,191.56965630291822,120.48139160707625,111.03262979663558,129.1880390621697,"Kyle Blanks",49,452035
2014,"Victor Martinez","DET",641,0.3426,0.4469,0.5029,0.1825,0.2173,141.54792987246248,33.23693105602173,144.44298536774895,167.19371625643845,106.15891767366321,102.80579839864241,91.98932028485898,108.39632303663547,168.58129754656807,120.83642311219806,136.1657786819108,129.18464284677006,"Victor Martinez",393,400121
2006,"Manny Ramirez","BOS",558,0.2132,0.4398,0.4479,0.1368,0.2302,216.26919627707827,113.24649716327424,141.42999933206113,183.7193053063737,111.63970163196757,113.26445742478491,82.0449812110287,114.2127940601625,217.98581135811173,110.57389665822119,141.24492170780624,129.10046758480325,"Manny Ramirez",210,120903
2020,"Bryce Harper","PHI",244,0.3112,0.4573,0.3867,0.11,0.2354,216.59562368725003,76.26737923444186,128.70067106183666,156.61292329000838,95.36921147715827,82.90655348059826,84.32762134557636,129.47488308268532,130.9055836647581,95.07534101224871,117.8192862779729,129.09441536414704,"Bryce Harper",11579,547180
2003,"Albert Pujols","STL",685,0.2236,0.4423,0.5094,0.16,0.2307,127.85634093832184,58.84500251792372,154.68980339031376,189.65169317976944,116.26926138917749,100.71353171835469,94.82321404379502,106.17778096149988,194.46728721211875,116.34751387014887,138.89707852207812,129.0415191197125,"Albert Pujols",1177,405395
2006,"Travis Hafner","CLE",564,0.1922,0.3944,0.4145,0.1617,0.2665,213.96846013363296,121.92778393189117,150.4383010744146,215.5944656336901,106.00481547346259,107.69577711349392,88.41158949099544,109.63583939886712,280.4018932675313,102.32948440874625,146.38458169104797,128.99844875302045,"Travis Hafner",1573,400098
2021,"Chris Owings","COL",50,0.2743,0.4588,0.5,0.1753,0.3454,152.41561951548002,134.51648013461363,149.37824424549197,176.35923614576015,163.4867183260657,85.34002108437997,92.03224816764785,117.77693596845462,60.90505088626884,124.26003571846773,119.51299639254536,128.7380011130059,"Chris Owings",10030,572008
2012,"Prince Fielder","DET",690,0.2854,0.4403,0.3373,0.1626,0.2455,153.42130078203195,63.39060902867251,128.24852119180898,137.83036073511127,109.28913982717154,121.82835265692195,92.88879615541956,95.99425256744435,150.55724259779242,83.32796363540213,122.93356545896242,128.42292744523715,"Prince Fielder",4613,425902
2020,"Paul Goldschmidt","STL",231,0.2534,0.4049,0.349,0.1881,0.271,172.75601111507487,80.5594828539508,110.62513833579062,92.87657239508135,124.1168686216508,126.35010140363869,81.49783528153938,106.17098408108147,71.20688367765321,85.81204118481196,83.02701363422565,128.36805294615266,"Paul Goldschmidt",9218,502671
2014,"Andrew McCutchen","PIT",648,0.2712,0.4487,0.4419,0.1515,0.2466,165.62975603681573,88.7274662738288,137.0274068920015,163.9418889387485,116.98948535847138,88.90948281929234,88.92248074166876,121.35699978982144,141.7294586869682,112.0521319518121,135.13943402161522,128.2680946611322,"Andrew McCutchen",9847,457705
2004,"Frank Thomas","CHW",311,0.0939,0.3561,0.4511,0.1886,0.2449,242.1553999362406,112.07507940518448,129.52085286933465,178.14098337249524,94.43542649709367,99.64155639684974,64.69061173811733,142.24774289413077,169.28340942372876,101.530763373964,159.95790605822575,128.26203212215182,"Frank Thomas",255,123245
2011,"Mike Napoli","TEX",432,0.237,0.4004,0.4126,0.1906,0.2927,165.7486950346652,109.67934078361006,154.4749224467505,207.18862316742394,116.92733959124067,101.06962279509217,89.1510325179206,112.42072106910359,254.0365990964046,101.37008819572159,141.87706477604897,128.18745656576158,"Mike Napoli",3057,435063
2007,"Magglio Ordonez","DET",679,0.1872,0.4761,0.3282,0.1349,0.2137,130.67824046852158,69.6708708407063,140.42825396648215,151.8988143149278,124.84408532789408,103.70517433703763,95.81724798380105,103.05454156981801,147.05262218622687,81.12125440408813,116.34223982574525,128.1051700735129,"Magglio Ordonez",248,120044
2002,"Chipper Jones","ATL",662,0.1086,0.4197,0.4526,0.1378,0.2239,173.2103542285185,82.27326082362883,126.83578988802454,133.52125159258145,117.85894652136524,117.46611881197309,94.75653932265182,95.90157600059435,153.59294710883196,106.08102467261531,120.18905471673482,128.04149572357258,"Chipper Jones",97,116706
2010,"Miguel Cabrera","DET",648,0.3128,0.4896,0.3543,0.1157,0.2128,161.33924278430388,83.98493541788858,152.62125175034703,199.4146534475559,113.56129279388843,105.09172951956202,89.66489379315696,109.49375921662414,211.98324146506374,88.6534496943553,149.2472172063479,127.93761344508205,"Miguel Cabrera",1744,408234
2020,"Harold Castro","DET",54,0.375,0.5134,0.2368,0.1607,0.2679,102.31270601148397,85.74506746053339,103.46269107123112,47.61531714519364,153.60289636007337,134.9326348576879,111.0771868462006,65.96850392680089,0,57.34036974833594,64.66074116400542,127.90156710301702,"Harold Castro",14691,605612
2003,"Manny Ramirez","BOS",679,0.1821,0.4382,0.4313,0.156,0.2357,172.95178833101974,88.14618775629937,136.97355973907003,162.85209999726888,113.50490189843903,109.38668742620226,84.20650640292031,112.8180280987659,175.8790896697059,96.4933469207628,132.32741960899637,127.89835972837535,"Manny Ramirez",210,120903
2004,"J.D. Drew","ATL",645,0.131,0.4045,0.4901,0.1486,0.2399,202.22306070306863,110.04268363894157,130.34647469964332,157.99587407918452,113.77134108355666,98.01043460788954,97.26012243333867,104.49075029534069,177.39088089779887,114.05230958948745,118.09245104572648,127.84475007953604,"J.D. Drew",1152,136770
2010,"Joey Votto","CIN",648,0.2935,0.4733,0.3506,0.1327,0.2383,158.93481570785121,104.54898342899688,145.26237730890793,182.95348174027833,119.515194580827,108.48928737045145,102.80276756919203,92.56604318607013,259.35923156328903,89.46863690298747,128.08812214977155,127.8422936794142,"Joey Votto",4314,458015
2018,"Joey Votto","CIN",623,0.1638,0.397,0.3531,0.1673,0.2276,193.1645352412679,75.13848051568075,100.57062847976688,82.7617661562846,110.92032459180288,143.496596505628,86.77194749121834,89.15661717670922,74.37686881250707,87.82457519897204,114.02436814395902,127.67199191895573,"Joey Votto",4314,458015
2014,"José Bautista","TOR",673,0.2527,0.3992,0.5,0.1859,0.2577,200.3003859283647,72.35787899500929,134.05188383870214,173.55690717947198,96.41400973251143,86.3885115231757,91.57516820129514,118.60969170722062,191.07336158357572,120.14985273113422,119.82979792229303,127.45816004027955,"Jose Bautista",1887,430832
2007,"Daryle Ward","CHC",133,0.25,0.4398,0.3068,0.1632,0.2645,187.33616906923646,105.16503848620093,120.9471520063608,122.54301791986873,127.56756507532674,114.12650940915252,93.7635722939921,99.93007438544282,88.00823258828295,75.52745065790488,125.74760094603468,127.44989760315006,"Daryle Ward",579,132880
2003,"Carlos Delgado","TOR",705,0.2403,0.435,0.4205,0.1506,0.2719,187.18044712305664,123.73053960825082,138.37077937011256,181.1142390218762,110.97289316548411,118.336507107643,83.21584177835106,108.17575510784701,227.14276271388582,94.07783484080342,155.42931758975206,127.42918001350687,"Carlos Delgado",1297,113232
2019,"Yordan Alvarez","HOU",369,0.3071,0.4324,0.3846,0.1653,0.2697,165.7534235777473,111.41351796305091,148.82128553049438,183.44184196126682,122.60492086955801,116.94136979104901,89.9835461788731,101.71491082778408,214.94813632454765,92.99031218899933,134.89984027651573,127.42732251170827,"Yordan Alvarez",19556,670541
2008,"Manny Ramirez","- - -",654,0.2399,0.4574,0.3704,0.1365,0.2289,151.21089654222916,111.98340587410785,142.1101662395837,173.54657238798922,122.43250661489844,115.85408479310435,87.23954159580684,106.07257537477648,217.8971774542483,90.56448284159518,158.59608725868003,127.38558370670354,"Manny Ramirez",210,120903
2011,"Joey Votto","CIN",719,0.249,0.4258,0.3824,0.1579,0.2458,181.70318005431793,97.90289125775095,131.65675549455457,153.9879276766667,116.68972722393323,138.26109592784908,88.39300476980935,93.07642813849286,192.21339043265147,96.74188335768045,139.92917447225443,127.37935177987276,"Joey Votto",4314,458015
2005,"Alex Rodriguez","NYY",715,0.1762,0.4331,0.4691,0.162,0.2717,162.1211630553056,123.16624158692096,143.42256447444436,184.11999287047885,117.32241734715853,76.68674487075906,101.3543430804764,111.63550307336689,242.3414127133242,109.05790984017123,131.44117339343836,127.244347910912,"Alex Rodriguez",1274,121347
2018,"Matt Holliday","COL",65,0.2963,0.4762,0.3143,0.1245,0.2601,205.71197463252565,128.3477407760432,104.04199244961363,92.40658940761173,131.08765615426108,117.67043768194951,92.4806284875475,98.25423096378782,130.15952022664808,78.17352307497168,127.1734777487601,127.0751820551294,"Matt Holliday",1873,407812
2011,"Prince Fielder","MIL",692,0.3067,0.441,0.3753,0.1598,0.2412,183.64386144532529,83.58617794129938,140.34161033516415,185.2649130462004,102.4028894219422,99.61982117400616,97.42949069726372,103.37748039244671,230.1532505938234,94.94889773281537,138.55382368729607,127.03767565579935,"Prince Fielder",4613,425902
2019,"Alex Blandino","CIN",50,0.1667,0.2991,0.25,0.2589,0.3125,225.73619129405773,128.0972068571628,81.13525288508765,59.35676479555085,115.80961702715385,95.98844947847113,106.96651279305405,94.0352530594289,80.73266221392413,61.68285515918215,96.30793527675733,126.94229054676427,"Alex Blandino",16271,607468
2005,"Albert Pujols","STL",700,0.1701,0.4163,0.4688,0.1691,0.2283,157.73084118606675,57.640871391805625,142.42389790003259,175.33619784930173,105.672421004879,93.09561367931647,96.0254696627462,109.19463918467048,188.01205826068332,108.90759041317087,137.1895787487228,126.90167525201956,"Albert Pujols",1177,405395
2007,"Todd Helton","COL",682,0.163,0.4038,0.3306,0.1839,0.2139,192.63012675377797,65.98459172782825,113.24990237767909,106.70262766763135,111.84330354811311,127.29212417650662,93.33712581500771,93.95586351255544,95.25984641047913,81.38468152123362,119.18933605802758,126.8441594642839,"Todd Helton",432,115732
2011,"Adrián González","BOS",715,0.3436,0.4819,0.374,0.1389,0.2249,127.77078050833954,92.77491639234857,133.9698207722789,139.29252473192597,129.38306840587725,109.46166001701994,106.29736800005102,87.46840718024448,163.50719232430112,91.89702609619259,127.39240638836746,126.77622771681997,"Adrian Gonzalez",1908,408236
2013,"Zack Greinke","LAD",72,0.3053,0.4766,0.3519,0.1719,0.2578,121.64531966499636,73.20228374497128,94.66617961800445,36.18894580250366,132.03863125480947,112.30735318895329,125.40238694392221,58.16870094383725,0,91.43212751203836,54.785994600989675,126.73749938124897,"Zack Greinke",1943,425844
2021,"Vladimir Guerrero Jr.","TOR",698,0.2829,0.4727,0.3992,0.1267,0.2503,145.37200318216046,68.8862429031505,144.56269480144604,170.6512485154749,107.1743339907102,91.3929772979506,105.49280445092377,98.47647693686287,194.68591835048073,99.1223745509315,129.73117676264937,126.7292152319749,"Vladimir Guerrero Jr.",19611,665489
2020,"Michael Conforto","NYM",233,0.277,0.4421,0.3241,0.1727,0.279,111.09608152137602,105.87151522105978,122.23037874598745,110.4818888030266,140.5441011781261,139.33578858807633,96.63005939796486,79.87666754562981,145.88727398963545,79.70049408093985,107.66245114228452,126.71524538561016,"Michael Conforto",16376,624424
2007,"Geovany Soto","CHC",60,0.2017,0.3803,0.5854,0.2137,0.2906,94.37769133430565,141.89659588267006,152.9216863709997,170.19863613597659,155.64463668862044,116.03106005444803,97.74934097058515,94.62532146303325,199.48532746608845,144.09573264264904,149.94293881576607,126.6441799260273,"Geovany Soto",3707,434567
2004,"Augie Ojeda","MIN",72,0.1192,0.3665,0.5763,0.1779,0.21,163.43387375531165,25.479056493321018,105.37289710132558,72.46412887089767,109.15785464535604,111.1154330139446,95.72401027568542,99.14236616866518,90.28448502598869,129.70726075484126,44.202055709376864,126.63330781936742,"Augie Ojeda",297,324432
2007,"Daric Barton","OAK",84,0.2147,0.4161,0.4355,0.1863,0.2329,138.98891898693643,78.41647600959408,150.79728919349145,191.02009676134927,118.53547458611561,130.7186995628972,73.53186953491844,115.7512165773024,157.16735309344872,107.63371853365837,79.80817240118309,126.61123223181261,"Daric Barton",5928,435558
2017,"Jose Altuve","HOU",662,0.3314,0.4757,0.4078,0.1612,0.2331,104.02315624830148,59.58843695125871,127.35156046626214,116.14423651688901,124.34043044597468,100.12775139088173,108.60750233325957,89.69889246417641,106.37832073700488,100.46906657754863,87.43471769546659,126.34279049966818,"Jose Altuve",5417,514888
2003,"Nick Johnson","NYY",406,0.1417,0.368,0.3284,0.202,0.2697,208.73491807839932,89.39109909530052,110.19172023198325,117.08578898976486,104.33199582771167,119.62888631696562,106.8582237336531,78.99263474639449,170.8686553347206,73.48335523802668,109.25235968438042,126.32247515524939,"Nick Johnson",828,276376
2011,"Lance Berkman","STL",587,0.2486,0.4598,0.396,0.1142,0.2068,186.14375036211314,86.45289560944882,135.68576564736466,170.53882996287803,105.39638622514111,111.07984138664273,87.52851386154643,109.21720614902661,209.4208219661775,100.19228772067667,141.4859388518616,126.27983386520951,"Lance Berkman",548,204020
2006,"Joe Mauer","MIN",608,0.1913,0.3762,0.2848,0.2157,0.2561,156.80228125130265,55.02359796805757,115.74687867723685,98.07011981785644,119.44019479739141,125.60497265827495,113.68488212226013,70.07323537930131,100.53298020134609,70.31358965151813,110.35094459561323,126.22136062624749,"Joe Mauer",1857,408045
2002,"Todd Helton","COL",668,0.1665,0.4437,0.4258,0.1537,0.2251,158.82058591751166,83.3665102609173,136.3768320509582,157.62625141142993,116.02900095187223,135.092902312541,78.91045711974112,104.99754406872681,158.78328224658418,99.81376805988535,119.09716778933061,126.19915286898716,"Todd Helton",432,115732
2015,"Mike Trout","LAA",682,0.2439,0.3813,0.3815,0.2067,0.2815,175.37427325700895,116.96743825630762,142.67621044831856,184.68094255123856,116.08534017979699,118.61065885022882,83.75365555218582,109.67677400971544,217.00871285617228,93.89143548579355,142.3084997039748,126.19145993439899,"Mike Trout",10155,545361
2007,"Timo Perez","DET",96,0.3067,0.4949,0.4048,0.1486,0.2027,72.96918249732931,37.42604564040477,125.88295455364012,94.60042945236462,136.40987152412947,136.7034114971276,112.60121217994812,67.25037224619786,0,100.0405109109636,110.4488100305393,126.17160996742778,"Timo Perez",891,340392
2018,"J.D. Martinez","BOS",649,0.3316,0.5036,0.3767,0.1211,0.2537,128.0713588913548,103.2316924324626,151.02520165702734,179.10998411654336,127.33028377382847,106.26596450750483,102.69480227646419,93.21530275399066,231.42122496645885,91.73578605679042,126.57278173493583,126.16813541134226,"J.D. Martinez",6184,502110
2003,"Milton Bradley","CLE",451,0.1626,0.4269,0.4045,0.1512,0.2402,171.8013332634983,103.06038806187307,116.98306497036215,112.17263516753152,126.12710275657373,126.24299656441266,95.10381917525837,88.77484161910284,95.069777443137,90.51484155572473,125.50650547723252,126.15771394639705,"Milton Bradley",369,150396
